DateTime;AirTemperature;ComfortTemperature;RelativeHumidity;WindSpeed;WindDirection;WWCode;EffectiveCloudCover,,,,,
13Nov2021 1:00:00;1,00;0,90;72,50;1,00;50;0;0,0
13Nov2021 2:00:00;0,30;0,30;74,50;1,50;50;0;0,0
13Nov2021 3:00:00;-0,10;-0,10;76,10;1,50;70;0;0,0
13Nov2021 4:00:00;0,00;0,00;74,50;1,00;30;0;0,0
13Nov2021 5:00:00;0,00;0,00;72,30;0,50;40;0;0,0
13Nov2021 6:00:00;-0,10;-0,10;72,30;1,00;60;0;0,0
13Nov2021 7:00:00;-0,30;-0,30;71,70;1,50;50;0;0,0
13Nov2021 8:00:00;-0,50;-0,50;72,70;1,50;50;0;0,0
13Nov2021 9:00:00;1,30;1,20;68,30;0,50;50;0;0,0
13Nov2021 10:00:00;2,70;2,40;64,70;1,00;70;0;0,0
13Nov2021 11:00:00;6,10;5,50;54,10;1,00;90;0;0,0
13Nov2021 12:00:00;7,90;7,20;47,10;0,50;70;0;0,0
13Nov2021 13:00:00;10,50;9,60;42,00;0,50;90;2;2,0
13Nov2021 14:00:00;11,60;10,50;34,90;0,50;100;2;2,0
13Nov2021 15:00:00;12,50;11,30;32,90;0,50;230;4;1,0
13Nov2021 16:00:00;13,90;12,60;30,90;0,00;0;2;2,0
13Nov2021 17:00:00;12,40;11,30;34,90;0,50;270;2;2,0
13Nov2021 18:00:00;10,40;9,50;42,90;0,00;0;4;1,0
13Nov2021 19:00:00;8,30;7,60;52,40;0,50;50;2;2,0
13Nov2021 20:00:00;7,00;6,40;54,30;0,00;0;2;2,0
13Nov2021 21:00:00;5,50;5,00;59,40;1,00;50;3;0,80
13Nov2021 22:00:00;4,60;4,20;61,40;1,00;70;2;2,0
13Nov2021 23:00:00;4,30;3,90;64,60;1,00;20;2;2,0
14Nov2021 0:00:00;3,40;3,10;65,30;1,50;60;3;0,80
14Nov2021 1:00:00;2,70;2,50;67,60;0,50;60;2;2,0
14Nov2021 2:00:00;2,00;1,80;70,50;1,00;60;0;0,0
14Nov2021 3:00:00;1,60;1,40;71,50;1,50;60;0;0,0
14Nov2021 4:00:00;1,10;1,00;72,50;1,50;60;0;0,0
14Nov2021 5:00:00;0,90;0,80;73,50;1,50;40;0;0,0
14Nov2021 6:00:00;0,30;0,30;75,60;1,50;50;0;0,0
14Nov2021 7:00:00;0,00;0,00;75,60;1,50;60;0;0,0
14Nov2021 8:00:00;0,10;0,10;75,60;1,00;40;2;2,0
14Nov2021 9:00:00;2,10;1,90;66,50;1,50;60;5;1,20
14Nov2021 10:00:00;4,90;4,40;57,50;1,00;40;5;4,0
14Nov2021 11:00:00;6,80;6,20;52,30;1,00;80;5;4,0
14Nov2021 12:00:00;9,90;9,10;45,00;0,50;90;5;3,50
14Nov2021 13:00:00;11,40;10,40;39,80;0,50;300;4;4,0
14Nov2021 14:00:00;12,80;11,70;35,80;0,50;200;4;4,50
14Nov2021 15:00:00;13,70;12,40;30,00;0,50;250;5;3,50
14Nov2021 16:00:00;15,00;13,60;28,80;0,00;0;3;2,50
14Nov2021 17:00:00;13,70;12,50;32,80;0,00;0;2;2,0
14Nov2021 18:00:00;11,30;10,40;44,10;0,00;0;3;0,80
14Nov2021 19:00:00;9,60;8,90;50,10;0,00;0;1;1,0
14Nov2021 20:00:00;8,30;7,70;54,30;0,00;0;0;0,0
14Nov2021 21:00:00;6,50;6,00;57,50;0,50;50;0;0,0
14Nov2021 22:00:00;6,20;5,70;56,20;0,00;0;0;0,0
14Nov2021 23:00:00;5,10;4,60;59,30;1,00;40;0;0,0
15Nov2021 0:00:00;4,60;4,20;61,40;0,50;30;0;0,0
15Nov2021 1:00:00;3,70;3,40;64,40;1,00;40;0;0,0
15Nov2021 2:00:00;3,10;2,80;65,20;1,00;50;0;0,0
15Nov2021 3:00:00;2,60;2,40;68,60;0,50;30;0;0,0
15Nov2021 4:00:00;1,90;1,70;69,50;1,50;60;0;0,0
15Nov2021 5:00:00;2,00;1,80;69,50;1,50;40;0;0,0
15Nov2021 6:00:00;2,20;2,00;68,50;1,50;40;0;0,0
15Nov2021 7:00:00;2,10;1,90;68,50;1,50;50;5;2,0
15Nov2021 8:00:00;1,60;1,40;68,40;0,00;0;5;1,0
15Nov2021 9:00:00;3,70;3,40;64,40;1,00;50;5;0,50
15Nov2021 10:00:00;6,80;6,20;53,10;1,00;60;5;0,0
15Nov2021 11:00:00;9,50;8,70;46,90;0,50;90;5;0,0
15Nov2021 12:00:00;12,80;11,80;39,90;0,50;70;5;0,0
15Nov2021 13:00:00;12,70;11,60;36,80;0,50;250;5;0,0
15Nov2021 14:00:00;14,20;13,00;32,90;0,50;210;5;0,0
15Nov2021 15:00:00;15,90;14,40;27,00;0,50;190;5;0,0
15Nov2021 16:00:00;15,80;14,10;23,90;0,50;200;5;0,0
15Nov2021 17:00:00;15,00;13,50;28,00;0,00;0;5;0,0
15Nov2021 18:00:00;12,30;11,20;35,90;0,00;0;5;0,0
15Nov2021 19:00:00;10,50;9,70;44,80;0,50;30;5;0,0
15Nov2021 20:00:00;9,20;8,40;47,10;0,00;0;5;0,0
15Nov2021 21:00:00;8,50;6,90;48,00;2,10;70;5;0,0
15Nov2021 22:00:00;8,30;7,60;52,40;1,00;90;5;0,0
15Nov2021 23:00:00;7,70;5,80;55,30;2,60;70;5;0,0
16Nov2021 0:00:00;6,70;4,70;59,20;2,60;50;5;0,0
16Nov2021 1:00:00;6,10;3,70;60,40;3,10;40;5;0,0
16Nov2021 2:00:00;5,40;3,20;64,30;2,60;40;5;0,0
16Nov2021 3:00:00;5,00;2,80;66,60;2,60;50;5;0,0
16Nov2021 4:00:00;4,60;2,30;70,50;2,60;40;10;0,0
16Nov2021 5:00:00;4,20;1,90;72,50;2,60;50;10;0,0
16Nov2021 6:00:00;3,80;1,40;76,20;2,60;50;10;0,0
16Nov2021 7:00:00;3,60;1,60;79,00;2,10;40;10;0,0
16Nov2021 8:00:00;3,10;1,00;80,70;2,10;40;10;0,0
16Nov2021 9:00:00;5,60;5,20;72,80;1,50;60;10;0,0
16Nov2021 10:00:00;8,20;6,90;65,90;2,10;60;0;0,0
16Nov2021 11:00:00;10,10;9,50;56,80;2,10;50;0;0,0
16Nov2021 12:00:00;10,50;9,80;51,80;2,60;80;0;0,0
16Nov2021 13:00:00;10,70;10,00;50,80;2,10;90;0;0,0
16Nov2021 14:00:00;12,00;11,20;46,60;3,10;60;0;0,0
16Nov2021 15:00:00;11,70;10,90;46,80;2,60;70;0;0,0
16Nov2021 16:00:00;12,20;11,30;43,70;2,10;50;0;0,0
16Nov2021 17:00:00;11,40;10,60;45,80;2,60;60;0;0,0
16Nov2021 18:00:00;9,70;9,00;50,90;1,50;70;0;0,0
16Nov2021 19:00:00;8,60;8,00;53,20;1,50;40;0;0,0
16Nov2021 20:00:00;7,50;6,90;58,20;0,00;0;0;0,0
16Nov2021 21:00:00;5,90;5,40;61,20;1,00;40;0;0,0
16Nov2021 22:00:00;4,90;4,50;65,60;1,00;60;0;0,0
16Nov2021 23:00:00;4,40;4,00;67,50;0,50;50;0;0,0
17Nov2021 0:00:00;4,30;2,00;69,50;2,60;40;0;0,0
17Nov2021 1:00:00;3,30;0,80;74,50;2,60;50;0;0,0
17Nov2021 2:00:00;2,90;0,30;75,50;2,60;50;0;0,0
17Nov2021 3:00:00;2,00;1,80;76,50;1,50;30;0;0,0
17Nov2021 4:00:00;1,70;1,60;78,20;1,50;40;0;0,0
17Nov2021 5:00:00;1,10;1,00;82,20;1,00;60;0;0,0
17Nov2021 6:00:00;0,80;0,70;82,20;1,00;30;0;0,0
17Nov2021 7:00:00;0,40;0,40;81,50;1,50;50;0;0,0
17Nov2021 8:00:00;0,20;0,20;84,50;1,50;60;2;1,50
17Nov2021 9:00:00;2,20;2,00;75,40;1,50;50;0;0,0
17Nov2021 10:00:00;4,80;2,90;67,60;2,10;60;5;0,0
17Nov2021 11:00:00;6,80;6,30;61,50;1,50;80;5;0,0
17Nov2021 12:00:00;9,60;8,90;52,70;0,50;80;5;0,0
17Nov2021 13:00:00;11,90;11,10;44,60;0,50;80;5;0,0
17Nov2021 14:00:00;12,30;11,40;43,70;0,50;90;2;1,50
17Nov2021 15:00:00;13,10;12,20;40,60;0,00;0;3;0,80
17Nov2021 16:00:00;13,30;12,40;40,70;0,50;250;0;0,0
17Nov2021 17:00:00;12,50;11,60;42,60;0,00;0;0;0,0
17Nov2021 18:00:00;10,70;10,00;48,60;0,00;0;0;0,0
17Nov2021 19:00:00;9,20;8,60;56,90;0,50;30;0;0,0
17Nov2021 20:00:00;8,10;7,60;59,20;0,00;0;0;0,0
17Nov2021 21:00:00;6,70;6,20;62,80;0,50;30;0;0,0
17Nov2021 22:00:00;5,60;5,20;66,30;0,00;0;0;0,0
17Nov2021 23:00:00;4,90;4,50;68,60;0,50;40;0;0,0
18Nov2021 0:00:00;3,90;3,60;70,40;1,00;50;0;0,0
18Nov2021 1:00:00;3,20;2,90;72,40;0,50;50;0;0,0
18Nov2021 2:00:00;2,60;2,40;75,50;0,50;50;0;0,0
18Nov2021 3:00:00;2,60;2,40;75,50;0,50;40;1;4,40
18Nov2021 4:00:00;2,10;1,90;75,40;1,00;50;3;3,0
18Nov2021 5:00:00;1,60;1,50;76,40;1,00;50;3;3,0
18Nov2021 6:00:00;1,60;1,50;77,60;1,00;50;0;0,0
18Nov2021 7:00:00;1,40;1,30;77,50;0,50;50;0;0,0
18Nov2021 8:00:00;1,60;1,50;77,60;1,00;50;4;4,0
18Nov2021 9:00:00;3,00;2,80;73,40;1,50;60;10;3,50
18Nov2021 10:00:00;6,00;5,50;63,50;0,50;60;5;3,0
18Nov2021 11:00:00;8,50;7,90;56,40;0,50;70;5;3,0
18Nov2021 12:00:00;11,40;10,70;48,80;0,50;60;5;2,70
18Nov2021 13:00:00;13,20;12,30;42,80;0,00;0;5;3,50
18Nov2021 14:00:00;13,20;12,40;44,60;1,50;250;5;1,50
18Nov2021 15:00:00;14,50;13,80;44,70;1,50;270;5;0,80
18Nov2021 16:00:00;14,50;13,80;43,80;1,50;250;5;0,0
18Nov2021 17:00:00;13,90;13,30;47,80;1,00;240;5;0,0
18Nov2021 18:00:00;12,40;11,80;52,00;0,00;0;5;0,0
18Nov2021 19:00:00;11,20;10,70;57,10;0,00;0;5;0,0
18Nov2021 20:00:00;9,90;9,50;64,90;0,50;20;5;0,0
18Nov2021 21:00:00;8,50;8,10;67,90;0,50;30;5;0,0
18Nov2021 22:00:00;7,80;7,40;70,20;0,00;0;10;0,0
18Nov2021 23:00:00;7,20;6,80;72,10;0,00;0;10;0,0
19Nov2021 0:00:00;6,20;5,90;75,00;0,00;0;10;0,0
19Nov2021 1:00:00;5,50;5,20;77,60;0,00;0;10;0,0
19Nov2021 2:00:00;4,90;4,60;78,70;0,00;0;10;0,0
19Nov2021 3:00:00;4,50;4,20;80,90;0,00;0;10;0,0
19Nov2021 4:00:00;3,90;3,70;82,60;0,00;0;10;0,0
19Nov2021 5:00:00;3,70;3,50;84,30;0,00;0;10;0,0
19Nov2021 6:00:00;3,00;2,80;83,60;0,50;20;10;0,0
19Nov2021 7:00:00;3,10;2,90;83,70;0,00;0;10;1,50
19Nov2021 8:00:00;3,60;3,40;83,70;0,00;0;10;5,0
19Nov2021 9:00:00;4,60;4,30;81,50;0,00;0;10;5,20
19Nov2021 10:00:00;5,90;5,60;76,10;0,50;60;10;6,0
19Nov2021 11:00:00;6,60;6,30;74,00;0,00;0;10;6,0
19Nov2021 12:00:00;7,60;7,30;73,70;0,00;0;10;3,50
19Nov2021 13:00:00;7,50;7,20;73,20;0,50;230;10;5,0
19Nov2021 14:00:00;7,30;7,00;74,70;0,50;210;10;5,0
19Nov2021 15:00:00;6,70;6,40;78,40;1,00;230;60;7,40
19Nov2021 16:00:00;6,50;6,30;88,30;0,00;0;60;5,50
19Nov2021 17:00:00;5,90;5,80;95,30;0,50;190;61;6,50
19Nov2021 18:00:00;6,00;5,90;96,60;0,00;0;21;7,60
19Nov2021 19:00:00;6,30;6,20;93,30;0,50;120;10;6,0
19Nov2021 20:00:00;6,50;6,40;92,70;0,00;0;10;5,0
19Nov2021 21:00:00;6,20;6,00;87,60;0,50;10;10;7,30
19Nov2021 22:00:00;6,40;6,20;88,30;0,50;50;10;6,0
19Nov2021 23:00:00;6,10;5,90;87,60;1,00;30;10;6,0
20Nov2021 0:00:00;6,00;5,80;85,80;0,50;80;10;7,30
20Nov2021 1:00:00;5,90;5,60;80,50;1,00;10;10;6,0
20Nov2021 2:00:00;6,30;6,10;83,50;0,00;0;10;6,0
20Nov2021 3:00:00;6,10;5,90;83,40;0,00;0;10;7,30
20Nov2021 4:00:00;6,10;5,90;83,40;0,00;0;10;6,0
20Nov2021 5:00:00;6,00;5,70;80,00;0,00;0;10;6,0
20Nov2021 6:00:00;5,70;5,40;80,50;0,00;0;10;7,30
20Nov2021 7:00:00;5,70;5,40;80,50;0,00;0;10;6,0
20Nov2021 8:00:00;5,50;5,20;77,10;0,50;70;10;6,0
20Nov2021 9:00:00;5,60;5,30;76,00;0,50;70;10;7,30
20Nov2021 10:00:00;6,50;6,10;68,90;1,00;30;6;5,50
20Nov2021 11:00:00;7,30;6,80;65,20;1,50;60;6;5,50
20Nov2021 12:00:00;8,30;7,80;64,10;1,50;20;4;7,10
20Nov2021 13:00:00;9,20;7,70;59,00;2,60;60;6;5,50
20Nov2021 14:00:00;9,10;8,50;56,10;1,50;70;5;5,50
20Nov2021 15:00:00;9,40;8,70;53,00;0,50;50;4;6,60
20Nov2021 16:00:00;9,00;8,40;54,90;1,00;30;6;5,50
20Nov2021 17:00:00;8,50;7,90;54,30;1,00;20;6;5,50
20Nov2021 18:00:00;7,20;5,30;60,20;2,60;20;4;7,10
20Nov2021 19:00:00;6,30;4,60;65,00;2,10;40;5;5,50
20Nov2021 20:00:00;5,60;5,20;66,30;1,00;30;4;5,50
20Nov2021 21:00:00;5,00;4,60;69,60;1,00;40;4;6,60
20Nov2021 22:00:00;4,40;4,10;71,50;1,00;30;6;5,50
20Nov2021 23:00:00;3,40;3,10;74,50;0,00;0;5;5,50
21Nov2021 0:00:00;3,00;2,80;77,20;0,00;0;4;6,60
21Nov2021 1:00:00;2,90;2,70;77,20;0,00;0;3;4,0
21Nov2021 2:00:00;2,20;2,00;80,60;0,00;0;0;0,0
21Nov2021 3:00:00;1,60;1,50;82,30;1,00;40;0;0,0
21Nov2021 4:00:00;1,00;0,90;84,00;1,00;60;0;0,0
21Nov2021 5:00:00;0,70;0,60;86,50;1,00;40;0;0,0
21Nov2021 6:00:00;0,30;0,30;87,10;1,50;40;0;0,0
21Nov2021 7:00:00;0,50;0,50;85,20;1,00;50;0;0,0
21Nov2021 8:00:00;0,30;0,30;86,40;1,50;50;0;0,0
21Nov2021 9:00:00;2,00;1,80;80,50;1,50;60;10;0,0
21Nov2021 10:00:00;4,80;4,50;72,10;0,50;80;10;0,0
21Nov2021 11:00:00;8,00;7,50;62,20;0,50;60;5;0,0
21Nov2021 12:00:00;9,30;7,70;55,80;2,60;80;5;0,0
21Nov2021 13:00:00;9,60;7,80;52,00;3,10;90;0;0,0
21Nov2021 14:00:00;11,00;10,20;47,70;1,50;70;0;0,0
21Nov2021 15:00:00;11,40;10,50;44,10;0,50;50;2;0,50
21Nov2021 16:00:00;11,50;10,60;42,90;0,00;0;1;1,0
21Nov2021 17:00:00;11,00;10,20;45,00;0,00;0;1;1,0
21Nov2021 18:00:00;9,10;8,40;53,00;0,00;0;0;0,0
21Nov2021 19:00:00;7,50;7,00;61,20;1,00;30;0;0,0
21Nov2021 20:00:00;7,30;6,80;62,90;0,50;40;0;0,0
21Nov2021 21:00:00;5,70;5,30;67,80;0,00;0;0;0,0
21Nov2021 22:00:00;5,10;4,70;71,20;0,50;40;0;0,0
21Nov2021 23:00:00;3,90;3,60;75,20;1,00;60;0;0,0
22Nov2021 0:00:00;3,20;3,00;79,50;1,50;50;0;0,0
22Nov2021 1:00:00;2,70;2,50;81,20;0,50;40;0;0,0
22Nov2021 2:00:00;2,00;1,80;83,50;1,50;50;0;0,0
22Nov2021 3:00:00;1,70;1,60;83,50;1,00;50;0;0,0
22Nov2021 4:00:00;1,10;1,00;87,20;1,50;60;0;0,0
22Nov2021 5:00:00;0,60;0,60;87,10;0,50;40;0;0,0
22Nov2021 6:00:00;0,30;0,30;89,00;1,50;40;0;0,0
22Nov2021 7:00:00;0,40;0,40;89,00;1,50;40;0;0,0
22Nov2021 8:00:00;0,00;0,00;88,30;1,00;50;10;0,0
22Nov2021 9:00:00;2,40;2,20;82,40;0,50;50;10;0,0
22Nov2021 10:00:00;4,50;4,20;73,70;1,00;60;10;0,0
22Nov2021 11:00:00;7,20;6,80;68,10;0,50;70;5;0,0
22Nov2021 12:00:00;9,60;9,00;57,00;0,50;50;5;0,0
22Nov2021 13:00:00;11,30;10,70;52,80;0,00;0;5;0,0
22Nov2021 14:00:00;12,70;12,00;47,80;0,00;0;5;0,0
22Nov2021 15:00:00;13,60;12,80;44,80;0,50;250;5;0,0
22Nov2021 16:00:00;13,50;12,80;45,70;1,00;150;5;0,0
22Nov2021 17:00:00;13,20;12,60;48,60;0,00;0;5;0,0
22Nov2021 18:00:00;11,30;10,70;55,10;0,00;0;5;0,0
22Nov2021 19:00:00;9,90;9,50;62,20;0,00;0;5;0,0
22Nov2021 20:00:00;8,30;7,90;68,80;0,00;0;5;0,0
22Nov2021 21:00:00;7,30;6,90;72,10;0,50;10;10;0,0
22Nov2021 22:00:00;6,00;5,70;76,10;0,50;30;10;0,0
22Nov2021 23:00:00;5,20;4,90;77,60;0,50;20;10;0,0
23Nov2021 0:00:00;4,60;4,30;78,60;1,00;20;10;0,0
23Nov2021 1:00:00;4,30;4,00;78,00;0,50;30;10;0,0
23Nov2021 2:00:00;3,70;3,40;79,00;0,50;40;10;0,0
23Nov2021 3:00:00;3,10;2,90;81,90;0,50;30;10;0,0
23Nov2021 4:00:00;2,60;2,40;83,00;0,50;30;10;0,0
23Nov2021 5:00:00;3,60;3,40;79,60;0,00;0;10;3,0
23Nov2021 6:00:00;3,30;3,10;80,70;1,00;30;10;2,60
23Nov2021 7:00:00;2,90;2,70;82,40;1,00;30;10;3,0
23Nov2021 8:00:00;2,80;2,60;82,40;0,50;20;10;4,0
23Nov2021 9:00:00;4,10;3,80;78,50;0,50;30;10;5,90
23Nov2021 10:00:00;5,50;5,20;76,00;0,50;30;10;4,0
23Nov2021 11:00:00;7,70;7,30;70,20;0,50;40;10;4,0
23Nov2021 12:00:00;9,40;9,00;65,20;0,50;50;5;5,90
23Nov2021 13:00:00;12,60;12,20;55,80;0,00;0;5;4,0
23Nov2021 14:00:00;13,90;13,50;53,90;0,00;0;5;4,0
23Nov2021 15:00:00;14,10;13,80;55,80;0,50;270;5;5,90
23Nov2021 16:00:00;14,50;14,20;54,00;0,50;220;5;4,0
23Nov2021 17:00:00;14,40;14,10;54,00;0,50;230;5;4,0
23Nov2021 18:00:00;13,60;13,40;58,10;0,00;0;4;6,60
23Nov2021 19:00:00;13,30;13,10;60,00;0,00;0;25;5,50
23Nov2021 20:00:00;12,80;12,60;62,90;0,00;0;25;5,50
23Nov2021 21:00:00;12,40;12,40;68,20;0,50;210;80;6,60
23Nov2021 22:00:00;11,60;11,60;74,90;0,50;190;80;5,50
23Nov2021 23:00:00;11,00;11,10;80,70;0,00;0;80;5,50
24Nov2021 0:00:00;10,10;10,30;88,60;0,50;230;80;7,10
24Nov2021 1:00:00;9,30;9,50;97,30;0,50;190;80;5,50
24Nov2021 2:00:00;9,00;9,20;100,00;0,50;190;80;5,50
24Nov2021 3:00:00;9,40;9,70;97,30;0,00;0;80;7,10
24Nov2021 4:00:00;9,00;9,20;100,00;0,50;180;80;5,50
24Nov2021 5:00:00;9,10;9,40;100,00;0,00;0;80;5,50
24Nov2021 6:00:00;9,00;9,20;100,00;0,00;0;80;7,10
24Nov2021 7:00:00;9,00;9,20;100,00;0,00;0;80;5,50
24Nov2021 8:00:00;9,20;9,50;99,30;0,00;0;80;5,50
24Nov2021 9:00:00;8,80;9,00;98,70;1,00;40;80;6,60
24Nov2021 10:00:00;8,70;8,80;93,40;1,00;30;25;5,50
24Nov2021 11:00:00;8,70;7,00;86,70;4,10;30;80;5,50
24Nov2021 12:00:00;9,20;7,60;85,50;4,10;50;2;7,10
24Nov2021 13:00:00;8,80;7,70;85,50;2,60;40;80;5,50
24Nov2021 14:00:00;7,80;5,80;88,40;4,10;40;80;5,50
24Nov2021 15:00:00;7,90;6,10;87,80;3,60;40;80;6,60
24Nov2021 16:00:00;7,90;6,40;91,50;3,10;40;80;5,50
24Nov2021 17:00:00;7,70;6,20;92,80;3,10;50;80;5,50
24Nov2021 18:00:00;7,00;5,30;93,40;3,10;60;80;6,60
24Nov2021 19:00:00;7,20;5,20;89,60;3,60;50;80;5,50
24Nov2021 20:00:00;7,00;4,70;86,50;4,10;50;80;5,50
24Nov2021 21:00:00;6,90;4,60;86,50;4,10;50;80;7,10
24Nov2021 22:00:00;6,70;4,30;87,70;4,10;30;80;5,50
24Nov2021 23:00:00;6,60;4,40;87,70;3,60;40;25;5,50
25Nov2021 0:00:00;6,10;3,50;84,60;4,10;40;2;7,10
25Nov2021 1:00:00;5,80;3,30;83,40;3,60;40;80;5,50
25Nov2021 2:00:00;5,60;3,40;84,60;3,10;30;80;5,50
25Nov2021 3:00:00;5,30;2,70;84,50;3,60;40;2;6,30
25Nov2021 4:00:00;5,10;2,20;84,50;4,10;30;5;4,50
25Nov2021 5:00:00;5,10;3,00;82,70;2,60;40;51;4,50
25Nov2021 6:00:00;4,80;2,70;85,70;2,60;30;3;5,70
25Nov2021 7:00:00;4,70;2,50;83,80;2,60;40;5;4,50
25Nov2021 8:00:00;4,50;2,30;84,40;2,60;30;5;4,50
25Nov2021 9:00:00;4,80;2,70;82,70;2,60;40;0;5,70
25Nov2021 10:00:00;5,30;2,70;81,00;3,60;40;5;5,50
25Nov2021 11:00:00;6,10;3,90;78,80;3,10;40;5;5,50
25Nov2021 12:00:00;7,20;5,10;76,80;3,60;40;3;6,30
25Nov2021 13:00:00;8,10;6,60;71,20;2,60;30;5;4,50
25Nov2021 14:00:00;8,40;6,90;71,80;2,60;20;5;4,50
25Nov2021 15:00:00;8,20;7,00;71,30;2,10;30;4;6,60
25Nov2021 16:00:00;7,90;6,60;72,20;2,10;30;6;5,50
25Nov2021 17:00:00;7,90;7,60;72,70;1,50;40;6;5,50
25Nov2021 18:00:00;7,70;6,10;74,80;2,60;50;4;6,60
25Nov2021 19:00:00;7,30;5,90;74,70;2,10;40;6;5,50
25Nov2021 20:00:00;7,20;6,90;74,70;1,50;40;6;5,50
25Nov2021 21:00:00;7,00;6,70;75,20;1,50;30;4;6,60
25Nov2021 22:00:00;7,00;6,70;75,70;1,00;60;6;5,50
25Nov2021 23:00:00;6,80;6,50;77,80;1,00;50;5;5,50
26Nov2021 0:00:00;6,80;6,50;77,80;0,50;40;4;6,60
26Nov2021 1:00:00;6,80;6,50;77,80;0,50;40;4;5,50
26Nov2021 2:00:00;6,70;6,40;80,10;0,00;0;4;5,50
26Nov2021 3:00:00;6,60;6,30;80,00;0,50;70;4;6,60
26Nov2021 4:00:00;6,70;6,40;80,60;0,50;40;5;5,50
26Nov2021 5:00:00;6,70;6,40;80,60;0,50;50;5;5,50
26Nov2021 6:00:00;6,70;6,40;80,60;0,00;0;4;7,10
26Nov2021 7:00:00;6,80;6,50;80,60;0,00;0;5;5,50
26Nov2021 8:00:00;7,00;6,70;79,50;0,00;0;5;5,50
26Nov2021 9:00:00;7,20;6,90;77,90;0,00;0;0;7,10
26Nov2021 10:00:00;7,30;7,00;75,80;1,00;130;10;6,0
26Nov2021 11:00:00;9,00;8,70;72,90;0,00;0;10;6,0
26Nov2021 12:00:00;8,90;8,50;67,00;0,50;270;5;7,0
26Nov2021 13:00:00;10,60;10,30;66,00;0,50;150;5;4,50
26Nov2021 14:00:00;10,90;10,60;67,00;0,50;240;5;5,0
26Nov2021 15:00:00;11,40;11,20;67,10;1,50;170;5;5,0
26Nov2021 16:00:00;10,90;10,70;70,30;2,10;170;25;4,0
26Nov2021 17:00:00;10,80;10,60;70,30;2,10;160;50;4,0
26Nov2021 18:00:00;10,50;10,30;70,20;0,00;0;5;3,80
26Nov2021 19:00:00;9,50;9,30;75,10;0,00;0;4;4,0
26Nov2021 20:00:00;8,70;8,50;78,10;0,50;40;5;4,50
26Nov2021 21:00:00;8,90;8,70;77,60;1,00;20;60;3,60
26Nov2021 22:00:00;9,00;8,90;79,80;1,00;40;60;5,50
26Nov2021 23:00:00;8,70;8,60;82,00;0,50;40;21;5,50
27Nov2021 0:00:00;8,40;7,40;82,00;2,10;40;2;7,0
27Nov2021 1:00:00;8,50;8,40;84,90;1,00;40;60;6,0
27Nov2021 2:00:00;8,70;8,60;83,70;1,00;40;21;6,0
27Nov2021 3:00:00;10,10;10,10;78,90;0,50;30;2;7,0
27Nov2021 4:00:00;11,70;11,70;71,90;1,00;250;6;6,0
27Nov2021 5:00:00;11,70;11,70;72,90;1,50;260;60;6,0
27Nov2021 6:00:00;11,80;11,90;75,00;1,50;260;60;7,30
27Nov2021 7:00:00;11,90;12,00;75,00;0,50;260;21;6,0
27Nov2021 8:00:00;12,80;12,90;71,20;0,00;0;60;6,0
27Nov2021 9:00:00;12,30;12,30;69,10;2,10;220;5;7,0
27Nov2021 10:00:00;12,70;12,70;68,30;1,50;210;80;5,50
27Nov2021 11:00:00;12,80;12,80;66,90;2,10;220;25;5,50
27Nov2021 12:00:00;13,30;13,30;66,10;1,50;200;1;6,60
27Nov2021 13:00:00;14,40;14,40;62,00;0,50;210;25;5,50
27Nov2021 14:00:00;10,30;10,60;91,70;1,50;200;80;5,50
27Nov2021 15:00:00;9,80;10,10;97,40;0,50;240;80;6,60
27Nov2021 16:00:00;11,20;11,70;93,60;0,50;30;80;5,50
27Nov2021 17:00:00;11,40;11,90;90,50;0,00;0;80;5,50
27Nov2021 18:00:00;12,20;12,70;84,70;1,00;210;25;6,60
27Nov2021 19:00:00;12,20;12,70;85,90;0,50;230;80;5,50
27Nov2021 20:00:00;11,40;11,90;92,30;0,50;240;80;5,50
27Nov2021 21:00:00;11,70;12,20;88,70;1,00;210;2;7,10
27Nov2021 22:00:00;12,40;12,80;81,90;0,50;220;60;5,50
27Nov2021 23:00:00;12,30;12,70;81,90;0,50;210;80;5,50
28Nov2021 0:00:00;12,20;12,50;80,80;1,50;270;1;7,10
28Nov2021 1:00:00;12,00;12,30;81,90;1,00;260;80;5,50
28Nov2021 2:00:00;12,10;12,40;79,70;1,50;250;80;4,0
28Nov2021 3:00:00;11,90;12,10;79,70;0,50;250;1;5,70
28Nov2021 4:00:00;12,20;12,40;78,10;0,50;210;5;5,50
28Nov2021 5:00:00;11,60;11,80;79,70;1,00;200;80;5,50
28Nov2021 6:00:00;11,40;11,70;83,50;0,00;0;80;7,10
28Nov2021 7:00:00;11,40;11,80;86,90;0,50;200;80;5,50
28Nov2021 8:00:00;11,10;11,50;89,90;0,50;240;80;5,50
28Nov2021 9:00:00;10,80;11,20;93,50;0,50;20;25;6,60
28Nov2021 10:00:00;11,00;11,50;94,80;1,50;320;80;5,50
28Nov2021 11:00:00;12,00;12,60;89,30;0,50;220;25;5,50
28Nov2021 12:00:00;14,30;15,10;81,10;0,00;0;2;7,10
28Nov2021 13:00:00;15,80;16,70;73,20;3,10;200;80;4,50
28Nov2021 14:00:00;16,80;17,60;65,10;1,50;230;25;4,50
28Nov2021 15:00:00;16,30;16,50;57,20;3,60;240;2;6,30
28Nov2021 16:00:00;15,70;16,00;62,30;3,10;240;25;4,50
